id,titulo,categoria,historia,tempo_estimado,nivel,status,ordem,causas_reais,causas_distratoras,created_at,updated_at,gs_project_id,gs_table_name
desafio-livro-perdido,O Livro Perdido,Criatividade,"A biblioteca da escola não tem um sistema de controle de empréstimos. Tudo é anotado em um caderno que vive se perdendo. Muitos livros somem, outros ficam meses na mochila de alguém que esqueceu de devolver. A bibliotecária, Dona Lúcia, está desanimada. Um grupo de alunos do 8º ano, que adora ler, quer criar um sistema simples e eficiente para gerenciar os empréstimos e garantir que os livros estejam sempre disponíveis para quem precisa.",20 minutos,Fácil,Publicado,61,"[""Não existe sistema de controle dos empréstimos de livros"",""Registros feitos em caderno se perdem facilmente"",""Falta de cobrança organizada das devoluções"",""Ausência de visibilidade sobre quais livros estão disponíveis""]","[""Os alunos não gostam de ler"",""A biblioteca tem poucos livros"",""A bibliotecária não se importa com os livros""]",1784245842672,1784245842672,12c315b2-ad5c-45ab-bca1-36549e202d22,hack_desafios
desafio-sinal-que-nao-abre,O Sinal que Não Abre,Liderança,"O semáforo em frente à escola está piscando amarelo há três semanas. Ninguém sabe se é falha ou se foi desligado de propósito. O resultado é um caos: motoristas não param, pedestres correm para atravessar, e quase aconteceram atropelamentos. A diretora já ligou para a prefeitura duas vezes, mas nada foi feito. Um grupo de alunos do 9º ano, preocupados com a segurança de todos, quer resolver esse problema.",20 minutos,Fácil,Publicado,62,"[""O semáforo está com defeito há semanas sem manutenção"",""A prefeitura não respondeu aos pedidos de conserto"",""Falta de sinalização alternativa enquanto o problema não é resolvido"",""Ausência de cobrança formal e organizada da comunidade escolar""]","[""Os motoristas da região são imprudentes por natureza"",""A escola fica em um lugar perigoso"",""Não há verba nenhuma para semáforos na cidade""]",1784245842672,1784245842672,12c315b2-ad5c-45ab-bca1-36549e202d22,hack_desafios
desafio-danca-que-ninguem-ve,A Dança que Ninguém Vê,Criatividade,"Um grupo de dança formado por alunos do Ensino Médio existe há dois anos, mas quase ninguém na escola sabe. Eles ensaiam no contraturno, num cantinho do pátio, sem figurino, sem som adequado e sem plateia. Os integrantes estão desanimados porque nunca têm a chance de mostrar seu trabalho. Eles querem valorizar a dança como expressão cultural e artística e, de quebra, animar a rotina escolar.",20 minutos,Fácil,Publicado,63,"[""O grupo de dança não tem espaço adequado para ensaiar e se apresentar"",""Falta de divulgação sobre a existência do grupo dentro da escola"",""Ausência de figurino, som e estrutura para apresentações"",""Nenhuma oportunidade formal de mostrar o trabalho artístico""]","[""Os alunos da escola não gostam de dança"",""A escola não tem verba nenhuma para cultura"",""Os integrantes do grupo não são talentosos o suficiente""]",1784245842672,1784245842672,12c315b2-ad5c-45ab-bca1-36549e202d22,hack_desafios
desafio-carteira-que-pesa,A Carteira que Pesa,Empreendedorismo,"Na cantina da escola, a fila anda devagar porque todo mundo paga com dinheiro e o troco nunca é exato. As moedas se acumulam, a cantineira se atrapalha, e o recreio termina antes de todos serem atendidos. Além disso, alguns alunos perdem dinheiro ou esquecem a carteira em casa. Um grupo de alunos do Ensino Médio, que estuda sistemas de pagamento nas aulas de Matemática, quer criar uma solução digital para agilizar as compras e reduzir o uso de dinheiro em espécie.",20 minutos,Fácil,Publicado,64,"[""Pagamentos em dinheiro deixam o atendimento lento na cantina"",""Falta de troco correto atrasa a fila e gera confusão"",""Alunos às vezes esquecem ou perdem o dinheiro do lanche"",""Ausência de um sistema organizado de controle das vendas""]","[""Os alunos gastam demais na cantina"",""A cantineira não sabe fazer contas"",""A escola deveria proibir a venda de lanches""]",1784245842672,1784245842672,12c315b2-ad5c-45ab-bca1-36549e202d22,hack_desafios
desafio-aviso-que-ninguem-le,O Aviso que Ninguém Lê,Comunicação,"O mural da escola fica lotado de avisos importantes — datas de prova, inscrições para o grêmio, mudanças de horário — mas quase ninguém para para ler. O resultado é um caos: alunos perdem prazos de inscrição, chegam atrasados porque não sabiam que o horário mudou, e reclamam depois que ""ninguém avisou nada"". Um grupo de alunos do 7º ano, cansado de ouvir essa desculpa, decidiu investigar por que as informações não chegam até os colegas.",20 minutos,Fácil,Publicado,65,"[""O mural fica em local pouco visível e é raramente atualizado"",""Os avisos são escritos em textos longos e pouco atrativos"",""Não existe um canal digital que complemente o mural físico"",""Falta de um responsável fixo para manter os avisos atualizados""]","[""Os alunos não sabem ler bem"",""A escola não tem interesse em avisar os alunos"",""Os professores escondem informações de propósito""]",1784247173676,1784247173676,12c315b2-ad5c-45ab-bca1-36549e202d22,hack_desafios
desafio-boletim-que-nao-chega,O Boletim que Não Chega,Comunicação,"A escola envia boletins, comunicados de reunião e avisos importantes para os pais, mas muitos deles nunca chegam ao destino. Alguns papéis se perdem dentro da mochila, outros ficam esquecidos no fundo da bolsa por semanas. Sem saber das reuniões e dos resultados escolares, vários pais só descobrem que o filho está com dificuldades quando já é tarde demais. A coordenadora pedagógica já tentou de tudo, mas a taxa de comparecimento às reuniões continua baixa. Um grupo de alunos do Ensino Médio, que também é responsável por levar (ou perder) esses papéis, decidiu resolver esse problema de comunicação entre escola e família.",30 minutos,Médio,Publicado,66,"[""Muitos contatos de pais estão desatualizados no cadastro da escola"",""Comunicados em papel se perdem no caminho entre a escola e a casa"",""A escola usa só um canal de comunicação (papel), sem alternativas digitais"",""Falta de confirmação de recebimento das mensagens importantes""]","[""Os pais não se importam com a educação dos filhos"",""As crianças escondem os comunicados de propósito"",""A escola manda poucos comunicados""]",1784247173676,1784247173676,12c315b2-ad5c-45ab-bca1-36549e202d22,hack_desafios
desafio-vozes-sem-microfone,As Vozes Sem Microfone,Comunicação,"A prefeitura da cidade divulga todas as decisões importantes — obras, verbas de saúde, mudanças no transporte público — apenas em seu site oficial e em editais publicados no diário oficial. O problema é que boa parte dos moradores do bairro mais afastado do centro não tem acesso constante à internet, muitos idosos não sabem usar computador, e não existe nenhum recurso de tradução para pessoas com deficiência auditiva nas raras audiências públicas presenciais. O resultado é que decisões que afetam diretamente essas pessoas são tomadas sem que elas nem saibam que aconteceram, muito menos que puderam opinar. Um grupo de alunos do Ensino Médio, que mora nesse bairro e sente esse problema na própria família, quer entender por que essas pessoas nunca são realmente ouvidas — e não é porque elas não têm o que dizer.",40 minutos,Difícil,Publicado,67,"[""A comunicação oficial da prefeitura é feita apenas por meios digitais, excluindo quem não tem acesso à internet"",""Não existem canais de comunicação acessíveis para pessoas com deficiência auditiva ou visual"",""As reuniões públicas acontecem em horários e locais inacessíveis para trabalhadores e moradores de bairros afastados"",""Grupos como idosos e comunidades tradicionais não são consultados na elaboração das políticas que os afetam""]","[""Esses grupos não têm interesse em participar da vida pública"",""A prefeitura não tem recursos financeiros para nenhuma comunicação"",""As pessoas preferem resolver seus problemas sozinhas""]",1784247173676,1784247173676,12c315b2-ad5c-45ab-bca1-36549e202d22,hack_desafios
desafio-conta-que-nao-fecha,A Conta que Não Fecha,Matemática,"O grêmio estudantil decidiu organizar a festa de fim de ano da escola. Empolgados, os alunos alugaram som, contrataram um buffet e imprimiram os ingressos — só que definiram o preço ""no chute"", sem calcular quanto realmente ia custar tudo isso. Faltando poucos dias para o evento, perceberam que, mesmo vendendo todos os ingressos impressos, o dinheiro não seria suficiente para pagar as contas. Agora precisam descobrir, com urgência, onde erraram nas contas e como evitar esse aperto financeiro nos próximos eventos.",20 minutos,Fácil,Publicado,68,"[""Não foi feito um orçamento prévio com todos os custos do evento"",""Os alunos definiram o preço do ingresso sem calcular o ponto de equilíbrio"",""Falta de controle de gastos durante a organização"",""Nenhuma estimativa de quantas pessoas realmente vão comprar ingresso""]","[""Os alunos não sabem se divertir organizando eventos"",""A escola não libera verba nenhuma para eventos"",""Os fornecedores cobram preços abusivos de propósito""]",1784247173676,1784247173676,12c315b2-ad5c-45ab-bca1-36549e202d22,hack_desafios
desafio-grafico-que-mente,O Gráfico que Mente,Matemática,"Depois de uma pesquisa informal sobre segurança no bairro, um aluno publicou nas redes sociais um gráfico mostrando um ""aumento assustador"" nos casos registrados. O gráfico se espalhou rápido e assustou muita gente — até que a professora de Matemática notou que o eixo vertical do gráfico começava em um número bem alto, fazendo uma pequena mudança parecer um salto gigante. Intrigados, alguns alunos foram checar os dados originais e perceberam que aquele não era o único gráfico manipulado circulando por aí: eixos cortados, escalas distorcidas e comparações incorretas apareciam toda semana nos grupos da escola, moldando a opinião de todo mundo sem que ninguém percebesse.",30 minutos,Médio,Publicado,69,"[""Os gráficos compartilhados usam escalas e eixos manipulados para exagerar diferenças"",""Poucos alunos sabem verificar a fonte original dos dados antes de compartilhar"",""Falta de conteúdo sobre estatística aplicada ao cotidiano/redes sociais no currículo"",""A velocidade de compartilhamento nas redes não dá tempo para verificação crítica""]","[""Os alunos são facilmente enganados porque são desatentos"",""As redes sociais deveriam ser banidas da escola"",""Ninguém consegue interpretar gráficos complexos""]",1784247173676,1784247173676,12c315b2-ad5c-45ab-bca1-36549e202d22,hack_desafios
desafio-numeros-escondidos,Os Números Escondidos,Matemática,"Todos os anos a cidade recebe verba federal e estadual para merenda escolar, saúde e infraestrutura, mas ninguém no bairro sabe exatamente para onde esse dinheiro vai. As informações existem — estão no Portal da Transparência da prefeitura — só que aparecem em planilhas de centenas de linhas, PDFs escaneados de cabeça para baixo e uma linguagem técnica que ninguém entende. Um grupo de alunos do Ensino Médio, estudando estatística e educação financeira, resolveu investigar: será que o problema é falta de dinheiro público, ou falta de gente que saiba ""traduzir"" os números para a população que mais precisa deles?",40 minutos,Difícil,Publicado,70,"[""Os dados de orçamento público são divulgados em formatos técnicos incompreensíveis para a maioria da população"",""Não existe uma tradução simples ou visual dos gastos públicos para os cidadãos"",""A fiscalização social é dificultada pela falta de letramento em dados financeiros públicos"",""Há uma diferença entre o valor orçado e o valor realmente gasto, que raramente é explicada publicamente""]","[""Não existe dinheiro público disponível para investir na área"",""Os políticos roubam todo o dinheiro público sem exceção"",""A população não tem interesse nenhum em política""]",1784247173676,1784247173676,12c315b2-ad5c-45ab-bca1-36549e202d22,hack_desafios
